Sr No,Raga Name,Archive No.,Audio_Number,Remarks,Artist Hindustani Music,Artist Others,Singer,Instrument,Vocals,Type,Accompanist,Raga,Tala,Bol,Gharana,Doha,Kaand,Compositions,Occasion,Participants,Director,Producer,Composer,Narrator,Lyricist,Episode,First Line of Song,Items,State / Region,Performers Conductor,Creation Date,Modification Date,Modified By,Track Count,Track Version Count,number of 30 second files,,
425,Bhopali,IN-AIR-DSA-GT-M00-032363,13872-1-1.wav,HINDUSTANI CLASSICAL VOCAL BY SUHAS VYAS,,,,,,Vocal, TABLA-   OMKAR GULWADI  HARMONIUM-  SHRI PURSHOTAM BALAVALKAR,BHOPALI (NIGHT),TILWADA,"JAB MEIN JAANI TEHARI BAAT, DE DE MOHE MUDARIYA.",,,,,NATIONAL PROGRAMME OF MUSIC,,,,,,,CUT-01,,,,,08-07-2015 14:44,08-07-2015 14:44,Ingest,1,1,91,,
426,Shankara,IN-AIR-DSA-GT-M00-023058,10892-1-1.wav,"HINDUSTANI CLASSICAL VOCAL BY PT.PREM KUMAR MALIK, CUT- 03",PREM KUMAR MALLIK (VOCAL),,PT.PREM KUMAR MALIK,,VOCAL RECITAL,Vocal," PAKHAWAJ- KAUSHIK KUMAR MALIK,  SARANGI-  SANTOSH KR.MISHRA",SHANKARA (NIGHT),SOOL TAL,SANKAR MAHA DANI,,,,,AKASHVANI SANGEET SAMMELAN-2013,,,,,,,PART 1,,,SILIGURI,,11-05-2015 15:20,11-05-2015 15:20,Ingest,1,1,11,,
427,Bhairavi,IN-AIR-DSA-GT-M00-027374,15535-1-1.wav,HINDUSTANI CLASSICAL VOCAL BY KALPANA ZOKARKAR,,,KALPANA JHOKARKAR,,VOCAL RECITAL,,"TABLA- BHARAT KAMAT,   HARMONIUM-   SUYOG KUNDALKAR",TAPPA BHAIRAVI (ANYTIME),,LAL VALA JOBAN,,,,,AKASHVANI SANGEET SAMMELAN,,,,,,,PART 03,,,MAHARASHTRA,,12-08-2015 11:12,12-08-2015 11:12,Ingest,1,1,16,,
428,Shiv_kalyan,IN-AIR-DSA-GT-M00-024322,12190-1-1.wav,HINDUSTANI CLASSICAL VOCAL BY MASHQOOR ALI KHAN,MASHQOOR ALI KHAN (VOCAL),,MASHQOOR ALI KHAN,,,Vocal," TABLA-  USTAD JAAFAR MOHAMMAD,   HARMONIUM-  SUDHANSHU KULKARNI,  SARANGI- SARWAR HUSSAIN",SHIV KALYAN (NIGHT),TEEN TAL,MAIN KAISE KAR AOON TUMHRE PAAS,,,,,AKASHWANI SANGEET SAMMELAN-2010 (SPECIAL PROGRAMME OF MUSIC),,,,,,,PART 02,MAIN KAISE KAR AOON TUMHRE PAAS,,BANGALORE,,05-06-2015 14:53,05-06-2015 14:53,Ingest,1,1,17,,
429,Shivranjani,IN-AIR-DSA-GT-M00-024494,12061-1-1.wav,"HINDUSTANI CLASSICAL VOCAL BY DHARAM NATH MISHRA, CUT- 03",,,DHARAM NATH MISHRA,,VOCAL RECITAL,Vocal, TABLA-  THAKUR PRASAD MISHRA,SHIVRANJANI (EVENING),,DAGHA DEKE NA JAO PARDESVA,,,,THUMARI,AKASHWANI SANGEET SAMMELAN 29 SEPTEMBER- 2012 (SPECIAL PROGRMME OF MUSIC),,,,,,,,,,HISSAR,,04-06-2015 12:29,04-06-2015 12:29,Ingest,1,1,27,,
430,Shuddha_basant,IN-AIR-DSA-GT-M00-024465,11957-1-1.wav,"HINDUSTANI CLASSICAL VOCAL BY PT. RAMCHATUR MALLIK, CUT- 01",RAM CHATUR MALLICK (Pundit) (VOCAL),,PT. RAMCHATRU MALLICK,,VOCAL RECITAL,Vocal," SARANGI- PT. INDER LAL DHANDHRA, PAKHAWAJ &  TABLA-  PT. RAM ASHISH PATHAK",SHUDDHA BASANT (NIGHT),,,,,,SADRA,RAVI VASARIYA AKHIL BHARTIYA SANGEET SABHA,,,,,,,,,,DELHI,,03-06-2015 14:19,03-06-2015 14:19,Ingest,1,1,36,,
431,Asavari (Komal_rishabh),IN-AIR-DSA-GT-M00-027201,15356-1-1.wav,"HINDUSTANI CLASSICAL VOCAL BY SOMNATH MARDUR, CUT- 01",,,SOMNATH MARDUR,,VOCAL RECITAL,Vocal, SARANGI-  SHRI BHARAT BHUSHAN GOSWAMI TABLA-  SHAILENDRA MISHRA  HARMONIUM- PORMITA MUKHERJEE,KOMAL RISHAB ASAVARI (MORNING),EK TAL,PRABHU MORA OHI,,,,VILAMBIT &DRUT GAT,AKASHWANI SNGEET  SAMMELAN,,,,,,,EP- 01,,,HIMACHAL PRADESH,,11-08-2015 10:19,11-08-2015 10:19,Ingest,1,1,74,,
432,Adana,IN-AIR-DSA-GT-M00-032379,13968-1-1.wav,HINDUSTANI CLASSICAL VOCAL BY PT. YASHPAL,,,,,,Vocal,,ADANA (NIGHT),,DIR DIR TANANA,,,,TARANA,,,,,,,,CUT-05,,,,,09-07-2015 15:55,09-07-2015 15:55,Ingest,1,1,5,,
433,Shuddha_kalyan,IN-AIR-DSA-GT-M00-024184,11684-1-1.wav,HINDUSTANI CLASSICAL VOCAL BY SHARAD SUTAVANE,SHARAD SUTAVANE (VOCAL),,SHARAD SUTAVANE,,,Vocal," TABLA-  PANDIT MADAN MISHR,   HARMONIUM-  ANANT KEMKAR",SHUDDHA KALYAN (EVENING),EK TAL,BOLAN LAGI,,,,,AKHIL BHARTIYA RAVIVASRIYA SANGEET SABHA,,,,,,,PART 01,BOLAN LAGI,,MUMBAI,,27-05-2015 11:21,27-05-2015 11:21,Ingest,1,1,60,,
434,Shuddha_kalyan,IN-AIR-DSA-GT-M01-025733,12509-1-1.wav,HINDUSTANI CLASSICAL VOCAL BY ASHOK GOSWAMI- CUT 01,ASHOK GOSWAMI (VIOLIN),,,Violin,VIOLIN RECITAL,Classical,TABLA-  SHEETAL PRASAD MISHR,SHUDDHA KALYAN (EVENING),TEEN TAL,,,,,VILAMBIT &DRUT GAT,NATIONAL PROGRAM OF MUSIC,,,,,,,PART 01,,VIOLIN,DELHI,,11-06-2015 11:31,11-06-2015 11:31,Ingest,1,1,60,,
435,Shuddha_kalyan,IN-AIR-DSA-GT-M00-022159,8211-1-1.wav,HINDUSTANI CLASSICAL VOCAL BY ANANT G. TIRDAL  (TAAL-VILAMBIT EK TAAL &  DRUT TEEN TAAL) PART 01,,,ANANT G. TIRDAL,,,Vocal,"TABLA-  UDAY KULKARNI, 	  HARMONIUM-  RAVINDRA G. KATOTE",SHUDDHA KALYAN (EVENING),TEEN TAL,MANDARBAJO RAS BHIN BHIN AAYE,,,,,NATIONAL PROG. OF MUSIC,"TABLA-  UDAY KULKARNI, 	  HARMONIUM-  RAVINDRA G. KATOTE",,,,,,PART 01,,,DHARWAD,,09-02-2015 16:51,09-02-2015 16:51,Ingest,1,1,61,,
436,Shuddha_kalyan,IN-AIR-DSA-GT-M00-024634,12547-1-1.wav,HINDUSTANI CLASSICAL VOCAL BY VIDUSHI SHANNO KHURANA,,,VIDUSHI SHANNO KHURANA,,VOCAL RECITAL,Vocal, TABLA-   AKHTAR HASAN   HARMONIUM-  VINAY MISHRA	 PAKHAWAJ-  MANMOHAN NAIK  SARANGI-  PT. BHARAT BHUSHAN GOSWAMI,SHUDDHA KALYAN (EVENING),EK TAL,BOLAN LAGE PAPIHA,"RAMPUR,SEHASWAN",,,VILAMBIT &DRUT GAT,NATIONAL PROGRAMME OF MUSIC,,,,,,,,,,DELHI,,11-06-2015 12:50,11-06-2015 12:50,Ingest,1,1,63,,
437,Shuddha_kalyan,IN-AIR-DSA-GT-M00-024115,11471-1-1.wav,HINDUSTANI CLASSICAL VOCAL BY ARSHAD ALI KHAN,,,ARSHAD ALI KHAN,,,Vocal," TABLA-  USTAD MOHD.  AKRAM KHAN,  SARANGI- MURAD ALI KHAN",SHUDDHA KALYAN (EVENING),JHOOMRA,KARAM KARO,,,,,RAVIVARSIYA AKHIL BHARTIYE SANGEET SABHA,,,,,,,PART 01,KARAM KARO,,DELHI,,21-05-2015 15:17,21-05-2015 15:17,Ingest,1,1,72,,
438,Yaman,IN-AIR-DSA-GT-M00-032577,14573-1-1.wav,HINDUSTANI CLASSICAL VOCAL BY MINAKSHI BISWAS,,,,,,Vocal, TABLA-   GIRISH NALAWADE   HARMONIUM-   AJAY DUGLEKAR,YAMAN (EVENING),EK TAL,SUMRAN TORA,,,,,NATIONAL PROGRAMME OF MUSIC,,,,,,,CUT-01,,,,,27-07-2015 16:02,27-07-2015 16:02,Ingest,1,1,78,,
439,Shuddha_kalyan,IN-AIR-DSA-GT-M00-024508,12117-1-1.wav,HINDUSTANI CLASSICAL VOCAL BY PT. VIDHYADHAR VYAS,VIDYADHAR VYAS (VOCAL),,PT. VIDHYADHAR VYAS,,VOCAL RECITAL,Vocal," TABLA-  ONKAR GULWADI  SARANGI- LIYAQAT ALI,   HARMONIUM-  SHRINIWAS ACHARYA",SHUDDHA KALYAN (EVENING),EK TAL,BOLAN LAAGI,,,,,NATIONAL PROGRAMME OF MUSIC,,,,,,,,,,MUMBAI,,05-06-2015 11:15,05-06-2015 11:15,Ingest,1,1,82,,
440,Shuddha_kalyan,IN-AIR-DSA-GT-M00-024596,12436-1-1.wav,HINDUSTANI CLASSICAL VOCAL BY DR. HARI CHARAN VERMA,,,DR. HARI CHARAN VERMA,,VOCAL RECITAL,Vocal, TABLA-  SH. SUDHIR PANDAY   HARMONIUM-  ZAMIR AHMAD  SARANGI- PT. BHARAT BHUSHAN GOSWAMI,SHUDDHA KALYAN (EVENING),EK TAL,GORI KE GUN GARBILO LADLO,,,,VILAMBIT &DRUT GAT,NATIONAL PROGRAMME OF MUSIC,,,,,,,,,,DELHI,,10-06-2015 12:32,10-06-2015 12:32,Ingest,1,1,100,,
441,Sohni (pancham),IN-AIR-DSA-GT-M00-027019,14898-1-1.wav,HINDUSTANI CLASSICAL VOCAL BY SUDHIR POTE,,,SUDHIR POTE,,VOCAL RECITAL,Vocal," TABLA-  USTAD. ZAFAR MOHD.    HARMONIUM-  SUDHIR YARDI,  TANPURA- DR. SURBHI ARYA",SOHINI PANCHAM (NIGHT),TEEN TAL,SAKHI MORE PRIYATAM PYARE,,,,DRUT GAT,AKASHVANI SANGEET SAMMELAN-2013,,,,,,,PART 03,SAKHI MORE PRIYATAM PYARE,,RAJASTHAN,,03-08-2015 12:36,03-08-2015 12:36,Ingest,1,1,18,,
442,Surdasi_malhar,IN-AIR-DSA-GT-M00-032410,14029-1-1.wav,HINDUSTANI CLASSICAL VOCAL BY PT. LAKSHMAN PRASAD JAIPURWALE,,,,,,Vocal,,SOORDASI MALHAR (NIGHT),,GARAJ GARAJ BADRA AAYE.,,,,,NATIONAL PROGRAMME OF MUSIC,,,,,,,CUT-03,,,,,10-07-2015 15:18,10-07-2015 15:18,Ingest,1,1,23,,
443,Mishra_jinjhoti,IN-AIR-DSA-GT-M00-032408,14021-1-1.wav,HINDUSTANI CLASSICAL VOCAL BY PT. LAKSHMAN PRASAD JAIPURWALE,,,,,,Vocal,,MISHRA JHINJHOTI (NIGHT),,BEECH DAGAR MAT ROKE.,,,,THUMARI,NATIONAL PROGRAMME OF MUSIC,,,,,,,CUT-01,,,,,10-07-2015 14:59,10-07-2015 14:59,Ingest,1,1,24,,
444,Aheer_bhairav,IN-AIR-DSA-GT-M00-027020,14901-1-1.wav,HINDUSTANI CLASSICAL VOCAL BY RUMADEVI KALITA,,,RUMADEVI KALITA,,VOCAL RECITAL,Vocal," TABLA-  SUDIP SARKAR,  SARANGI-  SATVINDAR PAL SINGH,   HARMONIUM-  DINKAR SHARMA",AHEER BHAIRAV (MORNING),EK TAL,RASIYA HAMAR,,,,VILAMBIT &DRUT GAT,AKASHVANI SANGEET SAMMELAN-2013,,,,,,,PART 01,RASIYA HAMAR,,JAMMU & KASHMIR,,03-08-2015 12:43,03-08-2015 12:43,Ingest,1,1,56,,
445,Shyam_kalyan,IN-AIR-DSA-GT-M00-024458,11921-1-1.wav,"HINDUSTANI CLASSICALVOCAL, BY BHOLA NATH MISHRA, CUT- 01",BHOLA NATH MISHRA (VOCAL),,BHOLA NATH MISHRA,,VOCLA,Vocal," TABLA-  PRASUN CHATERJEE  SARANGI- PT. BHARAT BHUSAN GOSWAMI,   HARMONIUM-  MEHMOOD DHOUL PURI",SHYAM KALYAN (NIGHT),TEEN TAL,"ANKHYAN NEEND NA AYE,",,,,,RAVIVASERYA AKHIL BHARTIYA SANGEET SABHA,,,,,,,,,,DELHI,,03-06-2015 11:22,03-06-2015 11:22,Ingest,1,1,88,,
446,Kedar,IN-AIR-DSA-GT-M00-032575,14571-1-1.wav,HINDUSTANI CLASSICAL VOCAL BY SHARAD SUTAWANE,SHARAD SUTAVANE (VOCAL),,,,,Vocal, TABLA-   OMKAR GULWADI   HARMONIUM-   VISHWA NATH KANKARE,KEDAR (NIGHT),EK TAL,MOR BOLE RE SAWAN KI RITU,,,,,NATIONAL PROGRAMME OF MUSIC,,,,,,,CUT-01,,,,,27-07-2015 15:48,27-07-2015 15:48,Ingest,1,1,112,,
447,Bhairavi,IN-AIR-DSA-GT-M00-032602,14666-1-1.wav,HINDUSTANI CLASSICAL VOCAL BY MS. MEETA PANDIT,,,,,,Vocal, TABLA-   RAM DAS PARSULE   HARMONIUM-   PRAMOD MARATHE,TAPPA (ANYTIME),,NAZAR DE BAHAR DEKH AE MIYAN.,,,,,AKASHVANI SANGEET SAMMELAN,,,,,,,CUT-03,,,,,29-07-2015 12:21,29-07-2015 12:21,Ingest,1,1,19,,
448,Sohni,IN-AIR-DSA-GT-M00-024670,12723-1-1.wav,"HINDUSTANI CLASSICAL VOCAL BY LAXMI KRISHNA RAO PANDIT,CUT- 01",,,LAXMI KRISHNA RAO PANDIT,,VOCAL RECITAL,Vocal, SARANGI-  PT. BHARAT BHUSHAN GOSWAMI  TABLA-   PRASUN CHATTERJEE   HARMONIUM-   MEHMOOD DHAULPURI,SOHINI (NIGHT),TEEN TAL,DHEKHBE KO MAN LALCHAVE,,,,MADHYALAYA GAT,RAVI VASARIYA AKHIL BHARTIYA SANGEET SABHA,,,,,,,,,,DELHI,,12-06-2015 15:59,12-06-2015 15:59,Ingest,1,1,21,,
449,Sohni,IN-AIR-DSA-GT-M00-024047,11217-1-1.wav,HINDUSTANI CLASSICAL VOCAL BY TUSHAAR DUTTA,,,TUSHAAR DUTTA,,,Vocal," TABLA-  AVIJIT BANDOPADHYAY,   HARMONIUM-  RUPSHREE BHATTACHARYA",SOHINI (NIGHT),TEEN TAL,MURLI KANHA ADHAR BAJAVE,,,,,RAVIVASARIYA AKHIL BHARTIYA SANGEET SABHA,,,,,,,PART 02,MURLI KANHA ADHAR BAJAVE,,KOLKATA,,18-05-2015 12:52,18-05-2015 12:52,Ingest,1,1,22,,
450,Sohni,IN-AIR-DSA-GT-M00-023902,10745-1-1.wav,"HINDUSTANI CLASSICAL VOCAL BY ASLAM KHAN, PART- 02",ASLAM HUSSAIN KHAN (VOCAL),,ASLAM HUSSAIN KHAN,,,Vocal," TABLA-  ANISH PRADHAN,   HARMONIUM-  SUDHIR NAYAK",SOHINI (NIGHT),ADA TEENTAL,ARE MORE MAAN LIYE JAYE,,,,,RAVIVASARIYA AKHIL BHARTIYA SANGEET SABHA,,,,,,,PART 02,ARE MORE MAAN LIYE JAYE,,MUMBAI,,07-05-2015 15:06,07-05-2015 15:06,Ingest,1,1,23,,
451,Hindol,IN-AIR-DSA-GT-M00-027032,14958-1-1.wav,HINDUSTANI CLASSICAL VOCAL BY TUSHAAR DUTTA,,,TUSHAR DUTTA,,VOCAL RECITAL,Vocal," TABLA-   PINAKI CHAKRAVARTY,   HARMONIUM-   DEVASHISH ADHIKARI,  TANPURA-  AKHILESH KUMAR SHARMA",HINDOL (MORNING),TEEN TAL,CHANAK BOOND PARI,,,,VILAMBIT &DRUT GAT,AKASHWANI SANGEET SAMMELAN CONCET,,,,,,,PART 02,CHANAK BOOND PARI,,HARYANA,,04-08-2015 11:46,04-08-2015 11:46,Ingest,1,1,23,,
452,Sohni,IN-AIR-DSA-GT-M00-024081,11373-1-1.wav,HINDUSTANI CLASSICAL VOCAL BY HRISHIKESH BODAS,,,HRISHIKESH BODAS,,,Vocal," TABLA-  MANMOHAN KUMBHARE,   HARMONIUM-  CHINMAYA, KOLHATKAR,  TANPURA- MANGALA JOSHI",SOHINI (NIGHT),EK TAL,AB MAIN APNE RAM KO RIJHAON,,,,,NATIONAL PROGRAMME OF MUSIC,,,,,,,PART 01,AB MAIN APNE RAM KO RIJHAON,,SANGLI,,20-05-2015 15:22,20-05-2015 15:22,Ingest,1,1,25,,
453,Sohni,IN-AIR-DSA-GT-M00-024513,12126-1-1.wav,"HINDUSTANI CLASSICAL VOCAL BY SHRI MOHINDER SINGH, CUT- 03",,,SHRI MOHINDER SINGH,,VOCAL RECITAL,Vocal,TABLA-  SHRI KALE RAM  SARANGI-  SHRI SHAMINDAR PAL SINGH,SOHINI (NIGHT),,PIYA KE NAIN SALONE ATI MAN BHAYE,,,,THUMARI,RAVI VASARIYA AKHIL BHARTIYA SANGEET SABHA,,,,,,,,,,DELHI,,05-06-2015 11:59,05-06-2015 11:59,Ingest,1,1,28,,
454,Sohni,IN-AIR-DSA-GT-M00-022149,8192-1-1.wav,HINDUSTANI CLASSICAL VOCAL BY SUBHARA GUHA (TAAL-MADHIYALAY ADA TAAL & DRUT IN TEEN TAAL) PART 02,,,SUBHRA GUHA,,,Vocal,,SOHINI (NIGHT),TEEN TAL,MILVE KO MORA JIYA  JAO AB TUM JAO,,,,,RAVIVASARIYA AKHIL BHARTIYA SANGEET SABHA,,,,,,,PART 02,,,,,09-02-2015 14:47,09-02-2015 14:47,Ingest,1,1,29,,
455,Sohni,IN-AIR-DSA-GT-M00-024137,11520-1-1.wav,HINDUSTANI CLASSICAL VOCAL BY SMT. SADHANA DESHMUKH MOHITE,,,SMT. SADHANA DESHMUKH MOHITE,,,Vocal," TABLA-  ANANT MASOLKAR,   HARMONIUM-  MAHESH DUTT PANDEY,  TANPURA- SMT. SADHANA GORE",SOHINI (NIGHT),JHAPTAL,JANU MAIN SAB TUMHARI BAAT,,,,,SPECIAL PROGRAMME OF MUSIC,,,,,,,PART 01,JANU MAIN SAB TUMHARI BAAT,,GWALIOR,,25-05-2015 11:22,25-05-2015 11:22,Ingest,1,1,29,,
456,Sohni,IN-AIR-DSA-GT-M00-032327,13700-1-1.wav,HINDUSTANI CLASSICAL VOCAL BY M. VENKATESH KUMAR,,,,,,Vocal," TABLA-   RAGHUNATH NAKOD,  HARMONIUM-  VASANT KUMAR KANKPUR",SOHINI (NIGHT),TEEN TAL,KAHE KARAT MOOSE RAAR KANHIYA,,,,,SANGEET KA AKHIL BHARTIYA KARYAKARM,,,,,,,CUT-01,,,,,06-07-2015 12:51,06-07-2015 12:51,Ingest,1,1,30,,
457,Sohni,IN-AIR-DSA-GT-M00-024603,12451-1-1.wav,"HINDUSTANI CLASSICAL VOCAL BY KALPANA JHOKARKAR, CUT- 02",,,KALPANA JHOKARKAR,,VOCAL RECITAL,Vocal,TABLA-  BHARAT KAMAD   HARMONIUM-   PRAMOD MARATHI,SOHINI (NIGHT),ROOPAK,CHAIN NA AVERI MAI SHYAM BINA,,,,BANDISH,RAVIVASARIYA AKHIL BHARTIYA SANGEET SABHA,,,,,,,,,,DELHI,,10-06-2015 14:29,10-06-2015 14:29,Ingest,1,1,31,,
458,Bhopali,IN-AIR-DSA-GT-M00-032536,14448-1-1.wav,HINDUSTANI CLASSICAL VOCAL BY ANJANA NATH,,,,,,Vocal, TABLA-   SATYAVRAT CHATTOPADHYA    HARMONIUM-   SOHAN LAL SHARMA,BHOPALI (NIGHT),EK TAL,PRABHU RANG LEENA,,,,,NATIONAL PROGRAMME OF MUSIC,,,,,,,CUT-01,,,,,24-07-2015 11:25,24-07-2015 11:25,Ingest,1,1,79,,
459,Jog,IN-AIR-DSA-GT-M00-032333,13726-1-1.wav,HINDUSTANI CLASSICAL VOCAL BY VIRAJ AMAR,,,,,,Vocal, TABLA-   NAKUL MISHRA  VIOLIN-   RAFIQ KHAN  HARMONIUM-  SHISHIR BHATT,JOG (NIGHT),,,,,,,RAVIVASARIYA AKHIL BHARATIYA SANGEET SABHA,,,,,,,CUT-01,,,,,06-07-2015 15:36,06-07-2015 15:36,Ingest,1,1,90,,
460,Sohni,IN-AIR-DSA-GT-M00-024240,11871-1-1.wav,HINDUSTANI CLASSICAL VOCAL BY SANJEEV CHIMALGI,,,SANJEEV CHIMALGI,,,Vocal," TABLA-  VISHWANATH SHIRODKER,   HARMONIUM-  SEEMA SHIRODKER",SOHINI (NIGHT),TEEN TAL,DEKHVE KO JIYA LALCHAY,KIRANA,,,,RAVIVARSIYA AKHIL BHARTYA SANGEET SABHA (NATIONAL PROGRAMME OF MUSIC),,,,,,,PART 03,DEKHVE KO JIYA LALCHAY,,MUMBAI,,02-06-2015 12:11,02-06-2015 12:11,Ingest,1,1,15,,
461,Surdasi_malhar,IN-AIR-DSA-GT-M00-024698,12801-1-1.wav,"HINDUSTANI CLASSICAL VOCAL BY DR. HARISH TIWARI, CUT- 01",,,DR. HARISH TIWARI,,VOCAL RECITAL,Vocal,TABLA-  VINOD LELE  HARMONIUM-  SHRIRAM HASABNIS,SOORDASI MALHAR (NIGHT),,,,,,,AKASHWANI SNGEET  SAMMELAN,,,,,,,,,,PUNE,,15-06-2015 15:01,15-06-2015 15:01,Ingest,1,1,33,,
462,Surdasi_malhar,IN-AIR-DSA-GT-M00-024423,12730-1-1.wav,HINDUSTANI CLASSICAL VOCAL BY BAKUL CHATTOPADHYA,BAKUL CHATTOPADHAYA (VOCAL),,BAKUL CHATTOPADHYA,,,Vocal," TABLA-  SUJIT SAHA,   HARMONIUM-  RUPU SHREE BHATTACHARYA",SOORDASI MALHAR (NIGHT),TEEN TAL,GARJAT AYE BADARWA,,,,,NATIONAL PROGRAMME OF MUSIC,,,,,,,PART 02,GARJAT AYE BADARWA,,KOLKATA,,12-06-2015 16:47,12-06-2015 16:47,Ingest,1,1,51,,
463,Yaman,IN-AIR-DSA-GT-M00-025413,14052-1-1.wav,"HINDUSTANI CLASSICAL VOCAL BY DR. NIVEDITA SINGH, RAGA- KALYAN MAHALA",,,DR. NIVEDITA SINGH,,,Vocal,,BHAJAN (ANYTIME),,MERE LALAN KI SOBHA,,,,BHAJAN,,,,,,,,PART 01,MERE LALAN KI SOBHA,,PATILA,,13-07-2015 11:19,13-07-2015 11:19,Ingest,1,1,14,,
464,Swanandi,IN-AIR-DSA-GT-M00-024489,12035-1-1.wav,"HINDUSTANI CLASSICAL VOCAL BY SHRI SUDHIR POTE, CUT- 01",,,SHRI SUDHIR POTE,,VOCAL RECITAL,Vocal, TABLA-  UD. ZAFAR MOHMMAD   HARMONIUM-  SUDHIR YARD  TANPURA- DR. SURBHI ARYA,SWANANDI (NIGHT),EK TAL,JIYARA MANAT NAAHI,,,,,AKASHWANI SANGEET SAMMELAN SEPTEMBER- 2013 (SPECIAL PROGRMME OF MUSIC),,,,,,,,,,UDAIPUR,,04-06-2015 11:13,04-06-2015 11:13,Ingest,1,1,64,,
465,Mishra_khamaj,IN-AIR-DSA-GT-M00-021360,7159-1-1.wav,"HINDUSTANI CLASSICAL VOCAL - OLD IS GOLD BY VIDUSHI SHANT HIRANAND (THUMARI- MISHR KHAMAJ, DADARA, KAJRI & GAJAL) PART 02",,,,,,Vocal,"ASRAJ- ALAUDHIN KHAN,  HARMONIUM-  SAJJAD AHAMAD, TANPURA- RINI SINGH",THUMARI (ANYTIME),,GUJAR GAYI RATIYA 	 TORI BAT TAKATNIYA  	 BARSAN LAGI SAWAN  	 URAJ AANE MEIN BHI HAI,,,,,,,,,,,,PART 02,,,,,31-12-2014 12:13,31-12-2014 12:13,Ingest,1,1,95,,
466,Tilak_kamod,IN-AIR-DSA-GT-M00-023978,10969-1-1.wav,HINDUSTANI CLASSICAL VOCAL BY RITA ROY,,,RITA ROY,,,Vocal," TABLA-  SUJEET SAHA,   HARMONIUM-  RATTAN NATTO",TILAK KAMOD (NIGHT),JHAPTAL,SAYYAN SANG ITNI JAYE,,,,,RAVIVASARIYA AKHIL BHARTIYA SANGEET SABHA,,,,,,,PART 02,SAYYAN SANG ITNI JAYE,,KOLKATA,,12-05-2015 15:30,12-05-2015 15:30,Ingest,1,1,30,,
467,Hansdhwani,IN-AIR-DSA-GT-M00-032538,14456-1-1.wav,HINDUSTANI CLASSICAL VOCAL BY ANJANA NATH,,,,,,Vocal, TABLA-   SATYAVRAT CHATTOPADHYA    HARMONIUM-   SOHAN LAL SHARMA,HANSADHWANI (NIGHT),TEEN TAL,LAGAN MORI LAAGI RAY,,,,,NATIONAL PROGRAMME OF MUSIC,,,,,,,CUT-02,,,,,24-07-2015 11:46,24-07-2015 11:46,Ingest,1,1,39,,
468,Bageshri,IN-AIR-DSA-GT-M00-027372,15529-1-1.wav,HINDUSTANI CLASSICAL VOCAL BY KALPANA ZOKARKAR,,,KALPANA ZOKARKAR,,VOCAL RECITAL,Vocal,"TABLA- BHARAT KAMAT,   HARMONIUM-   SUYOG KUNDALKAR",BAGESHRI (NIGHT),EK TAL,"SAKHI MAN LAGE NA, JO HAMNE TUMSE BAAT KAHI",,,,VILAMBIT &DRUT GAT,AKASHVANI SANGEET SAMMELAN,,,,,,,PART 01,,,MAHARASHTRA,,12-08-2015 11:02,12-08-2015 11:02,Ingest,1,1,64,,
469,Chandrakauns,IN-AIR-DSA-GT-M00-024254,11949-1-1.wav,HINDUSTANI CLASSICAL VOCAL BY SHANNO KHURANA,,,SHANNO KHURANA,,,Vocal," TABLA-  AKHTAR HASAN,  SARANGI- PT. BHARAT BHUSAN GOSWAMI,   HARMONIUM-  REHMAN QURESHI",CHANDRAKAUNS (NIGHT),EK TAL,GHAN SHYAM AYE,RAMPUR,,,,NATIONAL PROGRAMME OF MUSIC,,,,,,,PART 01,GHAN SHYAM AYE,,DELHI,,03-06-2015 12:49,03-06-2015 12:49,Ingest,1,1,72,,
470,Puriya,IN-AIR-DSA-GT-M00-032472,14341-1-1.wav,HINDUSTANI CLASSICAL VOCAL BY PT. RAJAN MISHRA & PT. SAJAN MISHRA,RAJAN MISHRA & SAJAN MISHRA (PANDIT) (VOCAL),,,,,Vocal, TABLA-  USTAD MOHAMMED AKRAM KHAN.   HARMONIUM-  MAHMOOD DHOLPURI,PURIYA (EVENING),EK TAL,THORI THORI DINAN KE,,,,,,NATIONAL PROGRAMME OF MUSIC,,,,,,,CUT-01,,,,,22-07-2015 14:19,22-07-2015 14:19,Ingest,1,1,,97
471,Des_and_tilak_kamod_combination,IN-AIR-DSA-GT-M00-023023,10775-1-1.wav,"HINDUSTANI CLASSICAL VOCAL BY APARNA PANSHEKAR-GAYAN, CUT- 03",,,APARNA PANSHEKAR-GAYAN,,VOCAL RECITAL,," TABLA-  SALIM ALLAHAWALE, HARMIOUNAM:-ZAMIR KHAN",TILAK KAMOD (NIGHT),ADA TEENTAL,MERO PIYA & RAATIY ME JAGI RE,,,,,AKASHVANI SANGEET SAMMELAN-2013,,,,,,,EP- 03,,,NAJIBABAD,,08-05-2015 10:52,08-05-2015 10:52,Ingest,1,1,19,,
472,Todi,IN-AIR-DSA-GT-M00-033553,17455-1-1.wav,HINDUSTANI CLASSICAL VOCAL BY NIRMALYA DEY,,,,,,Vocal, PAKHAWAJ-  PT. MOHAN SHYAM SHARMA  TANPURA-  DR. ASHOK SHARMA,TODI (MORNING),,,,,,DHRUPAD,AKASHVANI SANGEET SAMMELAN - 2011,,,,,,,CUT-01,,,,,09-09-2015 10:50,30-05-2019 12:40,Manager,1,1,104,,
